loc	cluster
chr7:117449705-117449906	Monocytes
chr12:79255086-79255287	Monocytes
chr19:41388396-41388597	Monocytes
chr13:40321249-40321450	Monocytes
chr8:53604985-53605186	Monocytes
chr3:90692695-90692896	Monocytes
chr8:53496287-53496488	Monocytes
chr12:115520119-115520320	Monocytes
chr19:5945074-5945275	Monocytes
chr5:136978558-136978759	Monocytes
chr9:47912936-47913137	Monocytes
chr7:114345962-114346163	Monocytes
chr2:32716736-32716937	Monocytes
chr8:121806245-121806446	Monocytes
chr2:174016175-174016376	Monocytes
chr13:9878583-9878784	Monocytes
chr14:30432521-30432722	Monocytes
chr10:95766538-95766739	Monocytes
chr4:11127233-11127434	Monocytes
chr10:80121711-80121912	Monocytes
chr6:122766676-122766877	Monocytes
chr9:60602060-60602261	Monocytes
chr3:90695764-90695965	Monocytes
chr9:41337476-41337677	Monocytes
chr1:180858846-180859047	Monocytes
chr2:73576945-73577146	Monocytes
chr7:46841865-46842066	Monocytes
chr15:51507184-51507385	Monocytes
chr8:18931958-18932159	Monocytes
chr10:95779938-95780139	Monocytes
chr2:26476208-26476409	Monocytes
chr2:144698120-144698321	Monocytes
chr2:167773032-167773233	Monocytes
chr13:110471635-110471836	Monocytes
chr4:58288910-58289111	Monocytes
chr17:84107581-84107782	Monocytes
chrX:12449814-12450015	Monocytes
chr1:182801731-182801932	Monocytes
chr1:152809966-152810167	Monocytes
chr16:11022202-11022403	Monocytes
chr8:120116080-120116281	Monocytes
chr12:32745843-32746044	Monocytes
chr2:167590546-167590747	Monocytes
chr16:36183945-36184146	Monocytes
chr2:69383018-69383219	Monocytes
chr17:35251416-35251617	Monocytes
chr2:103129772-103129973	Monocytes
chr16:36180027-36180228	Monocytes
chr9:45064509-45064710	Monocytes
chr17:73637048-73637249	Monocytes
chr2:50552510-50552711	Monocytes
chr2:156850661-156850862	Monocytes
chr16:48872583-48872784	Monocytes
chr4:101356474-101356675	Erythroblast
chr13:111936096-111936297	Erythroblast
chr2:168080777-168080978	Erythroblast
chr17:65951168-65951369	Erythroblast
chr13:58113407-58113608	Erythroblast
chr14:57554695-57554896	Erythroblast
chr19:59834073-59834274	Erythroblast
chr3:97675089-97675290	Erythroblast
chr3:150373349-150373550	Erythroblast
chr19:56220961-56221162	Erythroblast
chr1:170202334-170202535	Erythroblast
chr16:38192336-38192537	Erythroblast
chr2:92973225-92973426	Erythroblast
chr2:164845977-164846178	Erythroblast
chr8:125144334-125144535	Erythroblast
chr8:91056882-91057083	Erythroblast
chr2:158211040-158211241	Erythroblast
chr1:135895494-135895695	Erythroblast
chr8:124549186-124549387	Erythroblast
chrX:101793102-101793303	Erythroblast
chr3:108339185-108339386	Erythroblast
chr5:119886523-119886724	Erythroblast
chr4:144966177-144966378	Erythroblast
chr7:92263827-92264028	Erythroblast
chr10:121242861-121243062	Erythroblast
chr10:127715927-127716128	Erythroblast
chr13:114095550-114095751	Erythroblast
chr13:98973309-98973510	Erythroblast
chr7:136527915-136528116	Erythroblast
chr5:7183854-7184055	Erythroblast
chr1:166351123-166351324	Erythroblast
chr7:63631435-63631636	Erythroblast
chr14:20893949-20894150	Erythroblast
chr11:102912308-102912509	Erythroblast
chr2:90881278-90881479	Erythroblast
chr18:83973223-83973424	Erythroblast
chr5:116657401-116657602	Erythroblast
chr9:44832639-44832840	Erythroblast
chr12:117668581-117668782	Erythroblast
chr12:80113274-80113475	Erythroblast
chr5:104212032-104212233	Erythroblast
chr14:55092357-55092558	Erythroblast
chr4:21727606-21727807	Erythroblast
chr3:103914251-103914452	Erythroblast
chr15:44427934-44428135	Erythroblast
chr1:93801879-93802080	Erythroblast
chr7:13034636-13034837	Erythroblast
chr15:24479073-24479274	Erythroblast
chr6:108212941-108213142	Erythroblast
chr6:128355801-128356002	Erythroblast
chr16:17132310-17132511	Erythroblast
chr7:67222452-67222653	Erythroblast
chr6:47813528-47813729	Erythroblast
chr16:44139252-44139453	Erythroblast
chr18:64516587-64516788	Erythroblast
chrX:37126704-37126905	Erythroblast
chr3:129831112-129831313	Erythroblast
chr11:30187121-30187322	Erythroblast
chr12:73123593-73123794	Erythroblast
chr7:97579423-97579624	Erythroblast
chr18:48450537-48450738	Erythroblast
chr13:14039545-14039746	Erythroblast
chr17:69382794-69382995	Erythroblast
chr6:24664968-24665169	Erythroblast
chr3:15245092-15245293	Erythroblast
chr15:92742087-92742288	Erythroblast
chr18:51289408-51289609	Erythroblast
chr17:90929717-90929918	Erythroblast
chr3:129995891-129996092	Erythroblast
chr14:116583565-116583766	Erythroblast
chr2:91526603-91526804	Erythroblast
chr5:147894757-147894958	Erythroblast
chr2:39100075-39100276	Erythroblast
chr9:83441058-83441259	Erythroblast
chr15:3982743-3982944	Erythroblast
chr10:76442794-76442995	Erythroblast
chr1:160792841-160793042	Erythroblast
chr1:93825457-93825658	Erythroblast
chr10:43479812-43480013	Erythroblast
chr16:20227495-20227696	Erythroblast
chr4:22357393-22357594	Erythroblast
chr5:114945856-114946057	Erythroblast
chr1:85034560-85034761	Erythroblast
chr17:12991251-12991452	Erythroblast
chr1:173908476-173908677	Erythroblast
chr2:82877522-82877723	Erythroblast
chr14:121366147-121366348	Erythroblast
chr4:42949625-42949826	Erythroblast
chr2:125247376-125247577	Erythroblast
chr4:129286339-129286540	Erythroblast
chr14:78536789-78536990	Erythroblast
chr13:81711290-81711491	Erythroblast
chr14:70076716-70076917	Erythroblast
chr7:141480932-141481133	Erythroblast
chr3:13259982-13260183	Erythroblast
chr6:85576089-85576290	Erythroblast
chr2:170729761-170729962	Erythroblast
chr2:18909332-18909533	Erythroblast
chr5:38277885-38278086	Erythroblast
chrX:160171332-160171533	Erythroblast
chr17:12705549-12705750	Erythroblast
chr14:110666389-110666590	Erythroblast
chr8:78820700-78820901	Erythroblast
chr10:94932382-94932583	Erythroblast
chr8:95127541-95127742	Erythroblast
chr1:86526503-86526704	Erythroblast
chr3:129831392-129831593	Erythroblast
chr11:23771318-23771519	Erythroblast
chr11:102924768-102924969	Erythroblast
chr4:32391399-32391600	Erythroblast
chrX:118918820-118919021	Erythroblast
chr3:144475454-144475655	Erythroblast
chr15:62291260-62291461	Erythroblast
chr16:18884421-18884622	Erythroblast
chr18:72155674-72155875	Erythroblast
chr5:27012955-27013156	Erythroblast
chr2:144748061-144748262	Erythroblast
chr13:34792758-34792959	Erythroblast
chr2:13143440-13143641	Erythroblast
chr16:10522875-10523076	Erythroblast
chr7:3407232-3407433	Erythroblast
chr11:58847021-58847222	Erythroblast
chr14:52019686-52019887	Erythroblast
chr6:95669430-95669631	Erythroblast
chr15:96901941-96902142	Erythroblast
chr13:64153406-64153607	Erythroblast
chr8:122424211-122424412	Erythroblast
chr13:117031648-117031849	Erythroblast
chr4:83926261-83926462	Erythroblast
chr11:114407122-114407323	Erythroblast
chr1:63354334-63354535	Erythroblast
chr12:54092766-54092967	Erythroblast
chr3:116354637-116354838	Erythroblast
chr8:28788079-28788280	Erythroblast
chr3:142033929-142034130	Erythroblast
chr5:15690680-15690881	Erythroblast
chr5:61971763-61971964	Erythroblast
chr16:68582201-68582402	Erythroblast
chr4:61886541-61886742	Erythroblast
chr13:83066506-83066707	Erythroblast
chr3:122274086-122274287	Erythroblast
chr10:85127974-85128175	Erythroblast
chr7:97579713-97579914	Erythroblast
chr11:98907596-98907797	Erythroblast
chr11:88718282-88718483	Erythroblast
chr5:108268785-108268986	Erythroblast
chrX:164980347-164980548	Erythroblast
chr5:144684332-144684533	Erythroblast
chr12:33578864-33579065	Erythroblast
chr6:127236670-127236871	Erythroblast
chr6:17733983-17734184	Erythroblast
chrX:71556789-71556990	Erythroblast
chr1:58504951-58505152	Erythroblast
chr9:118479557-118479758	Erythroblast
chr10:3997082-3997283	Erythroblast
chr2:5363853-5364054	Erythroblast
chr3:82357909-82358110	Erythroblast
chr2:49451384-49451585	Erythroblast
chr19:23687261-23687462	Erythroblast
chr6:106749214-106749415	Erythroblast
chr3:14578513-14578714	Erythroblast
chr2:66081951-66082152	Erythroblast
chr13:113930700-113930901	Erythroblast
chr9:119075892-119076093	Erythroblast
chr11:44574888-44575089	Erythroblast
chr14:25668176-25668377	Erythroblast
chr3:8983820-8984021	Erythroblast
chr5:45857802-45858003	Erythroblast
chr10:78298176-78298377	Erythroblast
chr1:184034286-184034487	Erythroblast
chr6:29031317-29031518	Erythroblast
chr14:54510229-54510430	Erythroblast
chr17:74489374-74489575	Erythroblast
chr13:34738463-34738664	Erythroblast
chr15:100443606-100443807	Erythroblast
chr4:123282526-123282727	Erythroblast
chrX:98906062-98906263	Erythroblast
chr4:125124813-125125014	Erythroblast
chr17:15826547-15826748	Erythroblast
chr13:3633900-3634101	Erythroblast
chr2:18168239-18168440	Erythroblast
chr4:66827147-66827348	Erythroblast
chr11:116168162-116168363	Erythroblast
chr3:135423379-135423580	Erythroblast
chr11:30986302-30986503	Erythroblast
chr9:62026463-62026664	Erythroblast
chr8:4613013-4613214	Erythroblast
chr11:90638012-90638213	Erythroblast
chr2:105088079-105088280	Erythroblast
chr12:51937948-51938149	Erythroblast
chr3:81759086-81759287	Erythroblast
chr5:98016873-98017074	Erythroblast
chr19:29251672-29251873	Erythroblast
chr17:30108950-30109151	Erythroblast
chrX:142966732-142966933	Erythroblast
chr2:78882164-78882365	Erythroblast
chr5:45493334-45493535	Erythroblast
chr1:93511901-93512102	Erythroblast
chr13:92483884-92484085	Erythroblast
chr15:36645165-36645366	Erythroblast
chr6:56905079-56905280	Erythroblast
chr11:85234777-85234978	Erythroblast
chr8:109480778-109480979	Erythroblast
chr9:17934829-17935030	Erythroblast
chr11:44841932-44842133	Erythroblast
chr15:72829816-72830017	Erythroblast
chrX:94366939-94367140	Erythroblast
chr14:121797717-121797918	Erythroblast
chr10:96371128-96371329	Erythroblast
chr19:17124477-17124678	Erythroblast
chr6:86365495-86365696	Erythroblast
chr2:30967817-30968018	Erythroblast
chr9:101965234-101965435	Erythroblast
chr6:18726047-18726248	Erythroblast
chr11:104094936-104095137	Erythroblast
chr3:145774338-145774539	Erythroblast
chr9:10607650-10607851	Erythroblast
chr18:87695742-87695943	Erythroblast
chr4:40541788-40541989	Erythroblast
chr11:28573807-28574008	Erythroblast
chr18:6148138-6148339	Erythroblast
chr8:109608335-109608536	Erythroblast
chr1:156685717-156685918	Erythroblast
chr6:136061018-136061219	Erythroblast
chr11:29514961-29515162	Erythroblast
chr9:75559566-75559767	Erythroblast
chr3:144205481-144205682	Erythroblast
chr17:86337224-86337425	Erythroblast
chr15:84283849-84284050	Erythroblast
chr8:11070259-11070460	Erythroblast
chr4:143743660-143743861	Erythroblast
chr15:53022227-53022428	Erythroblast
chr4:53339944-53340145	Erythroblast
chr1:176496557-176496758	Erythroblast
chr2:36225653-36225854	Erythroblast
chr6:5362915-5363116	Erythroblast
chr3:20517394-20517595	Erythroblast
chr16:3577748-3577949	Erythroblast
chr10:13965045-13965246	Erythroblast
chr2:125734557-125734758	Erythroblast
chr17:35439007-35439208	Erythroblast
chr16:17671386-17671587	Erythroblast
chr13:36014576-36014777	Erythroblast
chr1:153887555-153887756	Erythroblast
chr11:111786808-111787009	Erythroblast
chr18:45528317-45528518	Erythroblast
chr6:49972670-49972871	Erythroblast
chr5:129305634-129305835	Erythroblast
chr4:139436265-139436466	Erythroblast
chr18:84851148-84851349	Erythroblast
chr18:6489866-6490067	Erythroblast
chr10:53596754-53596955	Erythroblast
chr18:77446907-77447108	Erythroblast
chr11:27216113-27216314	Erythroblast
chr5:138819890-138820091	Erythroblast
chr10:54075692-54075893	Erythroblast
chr3:124639795-124639996	Erythroblast
chr17:92075316-92075517	Erythroblast
chr11:101025794-101025995	Erythroblast
chr3:37263014-37263215	Erythroblast
chr12:79991349-79991550	Erythroblast
chr6:146271288-146271489	Erythroblast
chr13:12565589-12565790	Erythroblast
chr2:158767819-158768020	Erythroblast
chr2:32039833-32040034	Erythroblast
chr4:74319346-74319547	Erythroblast
chr2:110017693-110017894	Erythroblast
chr2:25225103-25225304	Erythroblast
chr5:76974553-76974754	Erythroblast
chr6:134898561-134898762	Erythroblast
chr4:34532362-34532563	Erythroblast
chr2:13767647-13767848	Erythroblast
chr15:90224112-90224313	Erythroblast
chr1:183979856-183980057	Erythroblast
chr8:69832378-69832579	Erythroblast
chr1:64290037-64290238	Erythroblast
chr10:49409394-49409595	Erythroblast
chr3:107116650-107116851	Erythroblast
chr19:44468432-44468633	Erythroblast
chr10:54665284-54665485	Erythroblast
chr9:79716401-79716602	Erythroblast
chr11:51345185-51345386	Erythroblast
chr9:102887556-102887757	Erythroblast
chrX:78136454-78136655	Erythroblast
chr15:40297296-40297497	Erythroblast
chr1:166847864-166848065	Erythroblast
chr15:41944395-41944596	Erythroblast
chr11:106145758-106145959	Erythroblast
chr10:66407762-66407963	Erythroblast
chr13:24455269-24455470	Erythroblast
chr18:3471107-3471308	Erythroblast
chrX:69551545-69551746	Erythroblast
chr7:11888185-11888386	Erythroblast
chr1:35572101-35572302	Erythroblast
chr9:85362963-85363164	Erythroblast
chr5:34885307-34885508	Erythroblast
chr1:18341510-18341711	Erythroblast
chr9:106008708-106008909	Erythroblast
chr16:65910012-65910213	Erythroblast
chr8:116429759-116429960	Erythroblast
chr6:89658864-89659065	Erythroblast
chr2:81374197-81374398	Erythroblast
chrX:50373894-50374095	Erythroblast
chr14:51530407-51530608	Erythroblast
chr7:122752905-122753106	Erythroblast
chr4:143393055-143393256	Erythroblast
chr2:37869403-37869604	Erythroblast
chr10:95507297-95507498	Erythroblast
chr5:122786062-122786263	Erythroblast
chrX:139673819-139674020	Erythroblast
chr7:132340746-132340947	Erythroblast
chr7:144755060-144755261	Erythroblast
chr7:119599758-119599959	Erythroblast
chr15:16129233-16129434	Erythroblast
chr2:36719511-36719712	Erythroblast
chr17:31379232-31379433	Erythroblast
chr1:135163326-135163527	Erythroblast
chr2:93780420-93780621	Erythroblast
chr9:116606548-116606749	Erythroblast
chr15:99605922-99606123	Erythroblast
chr12:47940352-47940553	Erythroblast
chr16:85214691-85214892	Erythroblast
chr10:45469021-45469222	Erythroblast
chr5:63637292-63637493	Erythroblast
chr9:72648612-72648813	Erythroblast
chr1:183117897-183118098	Erythroblast
chr11:88999341-88999542	Erythroblast
chr4:145300326-145300527	Erythroblast
chr3:52000169-52000370	Erythroblast
chr7:120865917-120866118	Erythroblast
chr6:28929167-28929368	Erythroblast
chr14:76024362-76024563	Erythroblast
chr7:45526304-45526505	Erythroblast
chr12:71872456-71872657	Erythroblast
chr2:109280615-109280816	Erythroblast
chr19:60665947-60666148	Erythroblast
chr2:44926273-44926474	Erythroblast
chr10:97313691-97313892	Erythroblast
chr4:130663137-130663338	Erythroblast
chr1:177568155-177568356	Erythroblast
chr10:111995899-111996100	Erythroblast
chr3:101634735-101634936	Erythroblast
chr8:12638491-12638692	Erythroblast
chr9:96093303-96093504	Erythroblast
chr9:60187555-60187756	Erythroblast
chr5:112637451-112637652	Erythroblast
chr4:149426638-149426839	Erythroblast
chr16:78376761-78376962	Erythroblast
chr5:110652834-110653035	Erythroblast
chr9:90181662-90181863	Erythroblast
chr12:103397341-103397542	Erythroblast
chrX:64527308-64527509	Erythroblast
chr5:118126620-118126821	Erythroblast
chr10:13663535-13663736	Erythroblast
chr8:60485973-60486174	Erythroblast
chr11:83125690-83125891	Erythroblast
chr7:125350858-125351059	Erythroblast
chr14:94740063-94740264	Erythroblast
chr5:19951955-19952156	Erythroblast
chr2:30093659-30093860	Erythroblast
chr2:179847027-179847228	Erythroblast
chr1:153167852-153168053	Erythroblast
chr3:101292736-101292937	Erythroblast
chr14:86635757-86635958	Erythroblast
chr17:50214480-50214681	Erythroblast
chr15:19117009-19117210	Erythroblast
chr5:28200358-28200559	Erythroblast
chr16:94110765-94110966	Erythroblast
chr13:81710933-81711134	Erythroblast
chr14:73245711-73245912	Erythroblast
chr13:81468369-81468570	Erythroblast
chr8:120537619-120537820	Erythroblast
chr3:131296938-131297139	Erythroblast
chr5:124961606-124961807	Erythroblast
chr15:28025935-28026136	Erythroblast
chr12:73167402-73167603	Erythroblast
chr7:103813912-103814113	Erythroblast
chrX:12006799-12007000	Erythroblast
chr5:149431070-149431271	Erythroblast
chr16:18367667-18367868	Erythroblast
chr4:142076041-142076242	Erythroblast
chr18:83761502-83761703	Erythroblast
chr6:137686890-137687091	Erythroblast
chr4:25294688-25294889	Erythroblast
chr13:92443251-92443452	Erythroblast
chr13:69636356-69636557	Erythroblast
chr12:91703884-91704085	Erythroblast
chr4:139884521-139884722	Erythroblast
chr9:87740355-87740556	Erythroblast
chr1:157312431-157312632	Erythroblast
chr18:17926113-17926314	Erythroblast
chr5:122252470-122252671	Erythroblast
chr1:21559703-21559904	Erythroblast
chrX:81070222-81070423	Erythroblast
chr2:137686748-137686949	Erythroblast
chr5:22974706-22974907	Erythroblast
chr11:47694203-47694404	Erythroblast
chr14:85339799-85340000	Erythroblast
chr1:170224873-170225074	Erythroblast
chr17:15292693-15292894	Erythroblast
chr8:83748752-83748953	Erythroblast
chr5:105519274-105519475	Erythroblast
chr17:20964282-20964483	Erythroblast
chr1:28336748-28336949	Erythroblast
chr7:121962645-121962846	Erythroblast
chr18:75247629-75247830	Erythroblast
chr6:109606347-109606548	Erythroblast
chr10:48522628-48522829	Erythroblast
chr5:82698282-82698483	Erythroblast
chr13:79859430-79859631	Erythroblast
chr16:72227406-72227607	Erythroblast
chr9:99316738-99316939	Erythroblast
chr1:170365684-170365885	Erythroblast
chr11:13583108-13583309	Erythroblast
chrX:142127735-142127936	Erythroblast
chr8:59832093-59832294	Erythroblast
chr12:51534725-51534926	Erythroblast
chr3:110004638-110004839	Erythroblast
chr6:113632976-113633177	Erythroblast
chr3:87101892-87102093	Erythroblast
chr15:27312262-27312463	Erythroblast
chr19:59489902-59490103	Erythroblast
chr2:85824362-85824563	Erythroblast
chr5:108323879-108324080	Erythroblast
chr12:30438672-30438873	Erythroblast
chr12:40431199-40431400	Erythroblast
chr16:8295752-8295953	Erythroblast
chr14:63719722-63719923	Erythroblast
chr7:110230581-110230782	Erythroblast
chr3:136994664-136994865	Erythroblast
chr10:53629686-53629887	Erythroblast
chr11:89392254-89392455	Erythroblast
chr9:24503329-24503530	Erythroblast
chr1:178405576-178405777	Erythroblast
chr3:145118398-145118599	Erythroblast
chr6:37675783-37675984	Erythroblast
chr8:103077897-103078098	Erythroblast
chr8:117815290-117815491	Erythroblast
chr8:7863523-7863724	Erythroblast
chr13:45723472-45723673	Erythroblast
chr16:66948916-66949117	Erythroblast
chr1:74563192-74563393	Erythroblast
chr7:86484157-86484358	Erythroblast
chr12:115665647-115665848	Erythroblast
chr12:89425728-89425929	Erythroblast
chr4:91073748-91073949	Erythroblast
chr3:46836949-46837150	Erythroblast
chr14:109070460-109070661	Erythroblast
chr6:135011467-135011668	Erythroblast
chr17:25998505-25998706	Erythroblast
chr9:7872901-7873102	Erythroblast
chr14:7928375-7928576	Erythroblast
chr17:52162685-52162886	Erythroblast
chr9:70679323-70679524	Erythroblast
chr8:25706409-25706610	Erythroblast
chr16:57181249-57181450	Erythroblast
chr14:100461592-100461793	Erythroblast
chr10:41144810-41145011	Erythroblast
chr9:42610603-42610804	Erythroblast
chr19:38279899-38280100	Erythroblast
chr15:76669028-76669229	Erythroblast
chr18:45514031-45514232	Erythroblast
chr8:18595000-18595201	Erythroblast
chr4:100379331-100379532	Erythroblast
chr1:121424282-121424483	Erythroblast
chr3:84745284-84745485	Erythroblast
chr16:41521043-41521244	Erythroblast
chr7:126320569-126320770	Erythroblast
chr5:80622762-80622963	Erythroblast
chr9:43315112-43315313	Erythroblast
chr16:61549438-61549639	Erythroblast
chr4:136411157-136411358	Erythroblast
chr15:69039658-69039859	Erythroblast
chr2:70825795-70825996	Erythroblast
chr3:98073272-98073473	Erythroblast
chr10:126931383-126931584	Erythroblast
chr1:86358974-86359175	Erythroblast
chr12:36042455-36042656	Erythroblast
chr15:6708273-6708474	Erythroblast
chr6:38316159-38316360	Erythroblast
chr14:52020052-52020253	Erythroblast
chr18:33213856-33214057	Erythroblast
chr12:65172692-65172893	Erythroblast
chr17:7157414-7157615	Erythroblast
chr2:98026178-98026379	Erythroblast
chr7:50899246-50899447	Erythroblast
chr5:3596090-3596291	Erythroblast
chr15:25386034-25386235	Erythroblast
chr2:128136236-128136437	Erythroblast
chr16:3578255-3578456	Erythroblast
chr16:32836274-32836475	Erythroblast
chr10:37338244-37338445	Erythroblast
chr11:20542895-20543096	Erythroblast
chr10:43790898-43791099	Erythroblast
chr18:12936108-12936309	Erythroblast
chr9:96196147-96196348	Erythroblast
chr8:70887720-70887921	Erythroblast
chr1:160576050-160576251	Erythroblast
chrX:161780363-161780564	Erythroblast
chr10:94919665-94919866	Erythroblast
chr17:63242576-63242777	Erythroblast
chr2:12979669-12979870	Erythroblast
chr17:27777888-27778089	Erythroblast
chr19:53504796-53504997	Erythroblast
chr3:110689886-110690087	Erythroblast
chr2:78829620-78829821	Erythroblast
chr14:78227419-78227620	Erythroblast
chr5:102454640-102454841	Erythroblast
chr2:120768200-120768401	Erythroblast
chr10:62997010-62997211	Erythroblast
chr5:135846627-135846828	Erythroblast
chr8:103862312-103862513	Erythroblast
chr1:182752816-182753017	Erythroblast
chr10:58638476-58638677	Erythroblast
chr8:98521314-98521515	Erythroblast
chr14:108876981-108877182	Erythroblast
chr2:32322982-32323183	Erythroblast
chr17:10855260-10855461	Erythroblast
chr2:71728396-71728597	Erythroblast
chr6:44079663-44079864	Erythroblast
chr14:105077450-105077651	Erythroblast
chr6:72589699-72589900	Erythroblast
chr18:64983720-64983921	Erythroblast
chr14:78005879-78006080	Erythroblast
chr10:57704460-57704661	Erythroblast
chr4:63006030-63006231	Erythroblast
chr15:73311969-73312170	Erythroblast
chr13:44327783-44327984	Erythroblast
chr6:19348974-19349175	Erythroblast
chrX:109158496-109158697	Erythroblast
chr9:21580982-21581183	Erythroblast
chr12:20647941-20648142	Erythroblast
chr9:94095009-94095210	Erythroblast
chrX:166611932-166612133	Erythroblast
chr18:46634498-46634699	Erythroblast
chr14:91449504-91449705	Erythroblast
chr14:18759997-18760198	Erythroblast
chr16:47503178-47503379	Erythroblast
chr3:59218124-59218325	Erythroblast
chr12:94180432-94180633	Erythroblast
chr12:29669172-29669373	Erythroblast
chr11:15307164-15307365	Erythroblast
chr18:21720651-21720852	Erythroblast
chr16:4434194-4434395	Erythroblast
chr2:160553050-160553251	Erythroblast
chr8:82919880-82920081	Erythroblast
chr3:90636340-90636541	Erythroblast
chrX:120292961-120293162	Erythroblast
chr5:114131544-114131745	Erythroblast
chr11:17574464-17574665	Erythroblast
chr1:126123342-126123543	Erythroblast
chr1:99502271-99502472	Erythroblast
chr15:33263246-33263447	Erythroblast
chr17:85446411-85446612	Erythroblast
chrX:42218967-42219168	Erythroblast
chr5:144139498-144139699	Erythroblast
chr11:114280584-114280785	Erythroblast
chr2:136575383-136575584	Erythroblast
chr12:52590099-52590300	Erythroblast
chr15:98028124-98028325	Erythroblast
chrX:86369079-86369280	Erythroblast
chr10:85593461-85593662	Erythroblast
chr2:150010215-150010416	Erythroblast
chr8:34382055-34382256	Erythroblast
chr4:103119259-103119460	Erythroblast
chr3:35924080-35924281	Erythroblast
chr19:7025335-7025536	Erythroblast
chr9:118040829-118041030	Erythroblast
chr3:121770544-121770745	Erythroblast
chr8:25765063-25765264	Erythroblast
chr4:133929030-133929231	Erythroblast
chr7:134884237-134884438	Erythroblast
chr19:3325384-3325585	Erythroblast
chr2:160710029-160710230	Erythroblast
chr9:78127372-78127573	Erythroblast
chr8:122196478-122196679	Erythroblast
chr7:31093893-31094094	Erythroblast
chr12:97078673-97078874	Erythroblast
chr14:29909111-29909312	Erythroblast
chr17:56183870-56184071	Erythroblast
chr8:113200090-113200291	Erythroblast
chr17:31011242-31011443	Erythroblast
chrX:128330620-128330821	Erythroblast
chr16:59323527-59323728	Erythroblast
chr4:113576657-113576858	Erythroblast
chr2:40204593-40204794	Erythroblast
chr10:7165499-7165700	Erythroblast
chr1:83394285-83394486	Erythroblast
chr12:59593778-59593979	Erythroblast
chr13:15101883-15102084	Erythroblast
chr17:42148904-42149105	Erythroblast
chr1:191163067-191163268	Erythroblast
chr4:13784055-13784256	Erythroblast
chr15:70459754-70459955	Erythroblast
chr1:178358261-178358462	Erythroblast
chr18:15121290-15121491	Erythroblast
chr9:91400156-91400357	Erythroblast
chr16:70051446-70051647	Erythroblast
chr1:148975695-148975896	Erythroblast
chr18:13703867-13704068	Erythroblast
chr5:73449909-73450110	Erythroblast
chr10:18757721-18757922	Erythroblast
chr9:64104586-64104787	Erythroblast
chr2:129199087-129199288	Erythroblast
chr7:14957505-14957706	Erythroblast
chr6:145444706-145444907	Erythroblast
chr14:99352551-99352752	Erythroblast
chr7:66973460-66973661	Erythroblast
chr8:102727877-102728078	Erythroblast
chr17:56729652-56729853	Erythroblast
chr5:88301911-88302112	Erythroblast
chr2:141236371-141236572	Erythroblast
chr16:28492336-28492537	Erythroblast
chr3:129132166-129132367	Erythroblast
chr17:26616802-26617003	Erythroblast
chr12:40037359-40037560	Erythroblast
chr1:36444809-36445010	Erythroblast
chr11:52397756-52397957	Erythroblast
chr2:130262460-130262661	Erythroblast
chr6:37022728-37022929	Erythroblast
chr6:87742874-87743075	Erythroblast
chr13:6547984-6548185	Erythroblast
chr6:86445759-86445960	Erythroblast
chr9:50803160-50803361	Erythroblast
chr7:5366839-5367040	Erythroblast
chr13:101067923-101068124	Erythroblast
chr4:148250876-148251077	Erythroblast
chrX:61350408-61350609	Erythroblast
chr11:88024766-88024967	Erythroblast
chr12:109735072-109735273	Erythroblast
chrX:82811826-82812027	Erythroblast
chrX:155496494-155496695	Erythroblast
chr2:119654639-119654840	Erythroblast
chr4:109374662-109374863	Erythroblast
chr4:119148175-119148376	Erythroblast
chr3:31615442-31615643	Erythroblast
chr15:27359628-27359829	Erythroblast
chr13:36078011-36078212	Erythroblast
chr12:67287808-67288009	Erythroblast
chr2:51251791-51251992	Erythroblast
chr2:172212904-172213105	Erythroblast
chr11:121413205-121413406	Erythroblast
chr2:101030884-101031085	Erythroblast
chr5:18420138-18420339	Erythroblast
chr14:104158878-104159079	Erythroblast
chrX:156122447-156122648	Erythroblast
chr13:13146113-13146314	Erythroblast
chr9:112526979-112527180	Erythroblast
chr3:101876882-101877083	Erythroblast
chr1:124192044-124192245	Erythroblast
chr6:149519956-149520157	Erythroblast
chr18:49906683-49906884	Erythroblast
chr13:96690725-96690926	Erythroblast
chr5:3468796-3468997	Erythroblast
chr13:60401420-60401621	Erythroblast
chr19:55492635-55492836	Erythroblast
chr2:91397593-91397794	Erythroblast
chr6:130085516-130085717	Erythroblast
chr9:100289789-100289990	Erythroblast
chr16:14139520-14139721	Erythroblast
chrX:54061918-54062119	Erythroblast
chr8:5557195-5557396	Erythroblast
chr19:14626136-14626337	Erythroblast
chr19:47823926-47824127	Erythroblast
chr12:38876283-38876484	Erythroblast
chr3:149358727-149358928	Erythroblast
chr5:20058520-20058721	Erythroblast
chr6:110069602-110069803	Erythroblast
chr3:88967755-88967956	Erythroblast
chr10:17548936-17549137	Erythroblast
chr10:121504871-121505072	Erythroblast
chr18:80672945-80673146	Erythroblast
chr9:15574979-15575180	Erythroblast
chr16:46095369-46095570	Erythroblast
chr14:10542484-10542685	Erythroblast
chr10:60457324-60457525	Erythroblast
chr2:128332318-128332519	Erythroblast
chr2:12002977-12003178	Erythroblast
chr13:84502861-84503062	Erythroblast
chr17:10257204-10257405	Erythroblast
chr14:32600246-32600447	Erythroblast
chr4:39533813-39534014	Erythroblast
chr17:58469433-58469634	Erythroblast
chr13:25532905-25533106	Erythroblast
chr7:65413383-65413584	Erythroblast
chr11:102375958-102376159	Erythroblast
