loc	cluster
chr20:33463870-33464070	Mono
chr15:101099655-101099855	Mono
chr9:89378918-89379118	Mono
chr15:57169886-57170086	Mono
chr17:2343365-2343565	Mono
chr12:48676852-48677052	Mono
chr1:226239184-226239384	Mono
chr9:141104304-141104504	Mono
chr17:74593434-74593634	Mono
chr1:21664348-21664548	Mono
chr19:18504720-18504920	Mono
chr6:161538457-161538657	Mono
chr9:33759731-33759931	Mono
chr5:134791941-134792141	Mono
chr5:172314077-172314277	Mono
chr2:240387433-240387633	Mono
chr14:75165251-75165451	Mono
chr6:162605618-162605818	Mono
chr3:53783612-53783812	Mono
chr10:134822822-134823022	Mono
chr10:99168276-99168476	Mono
chr1:33407322-33407522	Mono
chr17:2342123-2342323	Mono
chr3:45587121-45587321	Mono
chr5:132315334-132315534	Mono
chr22:35697517-35697717	Mono
chr15:91457628-91457828	Mono
chr5:55760912-55761112	Mono
chr1:28501259-28501459	Mono
chr12:54805186-54805386	Mono
chr6:44032359-44032559	Mono
chr10:52218248-52218448	Mono
chr5:139633699-139633899	Mono
chr2:119693956-119694156	Mono
chr2:102577903-102578103	Mono
chr11:112486783-112486983	Mono
chr17:19289831-19290031	Mono
chr20:46376142-46376342	Mono
chr15:81605515-81605715	Mono
chr8:48540422-48540622	Mono
chr5:1480486-1480686	Mono
chr19:49470631-49470831	Mono
chr6:14744203-14744403	Mono
chr1:162280321-162280521	Mono
chr15:91787154-91787354	Mono
chr3:71891488-71891688	Mono
chr9:104342342-104342542	Mono
chr9:137817019-137817219	Mono
chr7:1955862-1956062	Mono
chr2:228272348-228272548	Mono
chr2:240422961-240423161	Mono
chr1:150765834-150766034	Mono
chr2:102574584-102574784	Mono
chr11:6213078-6213278	Mono
chr2:230273829-230274029	Mono
chr1:173391589-173391789	Mono
chr20:3694829-3695029	Mono
chr12:64312066-64312266	Mono
chr19:55383277-55383477	Mono
chr12:132469840-132470040	Mono
chr21:44457138-44457338	Mono
chr17:54996471-54996671	Mono
chr10:73650035-73650235	Mono
chr1:234972173-234972373	Mono
chr11:116783782-116783982	Mono
chr11:115812315-115812515	Mono
chr3:197876894-197877094	Mono
chr5:53967063-53967263	Mono
chr2:40786032-40786232	Mono
chr17:72508855-72509055	Mono
chr22:24836363-24836563	Mono
chr19:15321160-15321360	Mono
chr4:3227728-3227928	Mono
chr14:100891555-100891755	Mono
chr8:61764605-61764805	Mono
chr6:1709634-1709834	Mono
chr5:139044035-139044235	Mono
chr1:202437870-202438070	Mono
chr10:23801489-23801689	Mono
chr20:1599949-1600149	Mono
chr22:28114326-28114526	Mono
chr2:28668850-28669050	Mono
chr20:35751923-35752123	Mono
chr17:79259115-79259315	Mono
chrX:79479465-79479665	Mono
chr4:40954383-40954583	Mono
chr15:66746608-66746808	Mono
chr19:14238068-14238268	Mono
chr8:139266195-139266395	Mono
chr20:5635334-5635534	Mono
chr12:132363049-132363249	Mono
chr14:71159006-71159206	Mono
chr19:47236665-47236865	Mono
chr11:68846570-68846770	Mono
chr1:154429257-154429457	Mono
chr19:4540419-4540619	Mono
chr2:128919948-128920148	Mono
chr17:76409238-76409438	Mono
chr10:129724830-129725030	Mono
chr3:46059324-46059524	Mono
chr2:39715685-39715885	Mono
chr5:73939185-73939385	Mono
chr19:51624657-51624857	Mono
chr22:35985289-35985489	Mono
chr21:16594402-16594602	Mono
chr18:43263202-43263402	Mono
chr17:2893809-2894009	Mono
chr19:4052489-4052689	Mono
chr16:84637011-84637211	Mono
chr15:85263871-85264071	Mono
chr17:42410865-42411065	Mono
chr7:151493830-151494030	Mono
chr15:79219542-79219742	Mono
chr5:177739825-177740025	Mono
chr16:69207586-69207786	Mono
chr18:55981625-55981825	Mono
chr16:84842572-84842772	Mono
chr5:77160913-77161113	Mono
chr2:121955088-121955288	Mono
chr12:121582342-121582542	Mono
chr7:76137389-76137589	Mono
chr6:144480961-144481161	Mono
chr16:75540571-75540771	Mono
chr17:76879679-76879879	Mono
chr2:238533949-238534149	Mono
chr1:229080820-229081020	Mono
chr10:134826176-134826376	Mono
chr17:76879161-76879361	Mono
chr6:163777477-163777677	Mono
chr12:54776937-54777137	Mono
chr16:2065480-2065680	Mono
chr22:50980983-50981183	Mono
chr15:67298509-67298709	Mono
chr10:125757037-125757237	Mono
chr10:29919673-29919873	Mono
chr17:4748527-4748727	Mono
chr19:14783164-14783364	Mono
chr6:36095370-36095570	Mono
chr4:15256174-15256374	Mono
chr8:145036993-145037193	Mono
chr5:157812271-157812471	Mono
chr18:2646660-2646860	Mono
chr11:64629326-64629526	Mono
chr17:39654631-39654831	Mono
chr11:121446068-121446268	Mono
chr16:4730180-4730380	Mono
chr5:82664257-82664457	Mono
chr19:52257424-52257624	Mono
chr10:30831386-30831586	Mono
chr4:26767864-26768064	Mono
chr11:107859262-107859462	Mono
chr2:230178373-230178573	Mono
chr1:224752951-224753151	Mono
chr17:66308807-66309007	Mono
chr3:129244249-129244449	Mono
chr3:97671186-97671386	Mono
chr1:155180152-155180352	Mono
chr14:92682020-92682220	Mono
chr18:48380385-48380585	Mono
chr10:90883311-90883511	Mono
chr17:9939876-9940076	Mono
chr8:134903056-134903256	Mono
chr19:47033617-47033817	Mono
chr6:6807102-6807302	Mono
chr10:45874968-45875168	Mono
chr9:93962142-93962342	Mono
chr9:3900780-3900980	Mono
chrX:10829303-10829503	Mono
chr4:41653230-41653430	Mono
chr9:137351128-137351328	Mono
chr8:144536885-144537085	Mono
chr20:55949920-55950120	Mono
chr16:84103191-84103391	Mono
chr20:36825100-36825300	Mono
chr17:18204450-18204650	Mono
chr5:142933875-142934075	Mono
chr21:34380180-34380380	Mono
chr7:74024741-74024941	Mono
chr10:126369300-126369500	Mono
chr5:67342360-67342560	Mono
chr4:7748848-7749048	Mono
chr16:85017013-85017213	Mono
chr6:144483225-144483425	Mono
chr17:4639577-4639777	Mono
chr6:140083839-140084039	Mono
chr15:91406737-91406937	Mono
chr1:17956614-17956814	Mono
chr1:25709772-25709972	Mono
chr8:59507289-59507489	Mono
chr4:8169604-8169804	Mono
chr10:28700742-28700942	Mono
chr9:132536019-132536219	Mono
chr20:39122271-39122471	Mono
chr17:53770707-53770907	Mono
chr9:111059492-111059692	Mono
chr6:41125165-41125365	Mono
chr22:39363885-39364085	Mono
chr20:1927329-1927529	Mono
chr1:28439136-28439336	Mono
chr11:67124917-67125117	Mono
chr8:11743708-11743908	Mono
chr1:229085453-229085653	Mono
chr19:17249397-17249597	Mono
chr19:18788887-18789087	Mono
chr10:99484246-99484446	Mono
chr17:76438777-76438977	Mono
chr11:45879669-45879869	Mono
chr2:228683528-228683728	Mono
chr6:111397306-111397506	Mono
chr10:6234411-6234611	Mono
chr4:88653568-88653768	Mono
chr1:183249168-183249368	Mono
chr19:47892491-47892691	Mono
chr5:140010692-140010892	Mono
chr3:5698888-5699088	Mono
chr5:142183037-142183237	Mono
chr15:74881009-74881209	Mono
chr6:11213000-11213200	Mono
chr16:4061608-4061808	Mono
chr4:159857458-159857658	Mono
chr6:36259027-36259227	Mono
chr6:33413143-33413343	Mono
chr17:79024085-79024285	Mono
chr19:7720553-7720753	Mono
chr10:20417847-20418047	Mono
chr22:47250180-47250380	Mono
chr20:39093518-39093718	Mono
chr15:90506618-90506818	Mono
chr6:149580975-149581175	Mono
chr14:103585467-103585667	Mono
chr3:72674806-72675006	Mono
chr4:14858097-14858297	Mono
chr2:119712362-119712562	Mono
chr19:52253889-52254089	Mono
chr19:1902033-1902233	Mono
chr16:17444156-17444356	Mono
chr12:121716372-121716572	Mono
chr19:2168929-2169129	Mono
chr1:66861197-66861397	Mono
chr1:183569380-183569580	Mono
chr2:237614066-237614266	Mono
chr17:4034114-4034314	Mono
chr9:16413565-16413765	Mono
chr18:45512292-45512492	Mono
chr5:139704289-139704489	Mono
chr8:27248502-27248702	Mono
chr22:39688634-39688834	Mono
chr20:62318128-62318328	Mono
chr8:142305151-142305351	Mono
chr1:46536207-46536407	Mono
chr5:1477541-1477741	Mono
chr12:111831830-111832030	Mono
chr5:169144381-169144581	Mono
chr4:139888593-139888793	Mono
chr20:30622448-30622648	Mono
chr22:17722971-17723171	Mono
chr21:43181708-43181908	Mono
chr1:203338278-203338478	Mono
chr9:134533849-134534049	Mono
chr2:219543904-219544104	Mono
chr2:174901240-174901440	Mono
chr5:150643735-150643935	Mono
chr14:89946291-89946491	Mono
chr10:74607610-74607810	Mono
chr17:14641727-14641927	Mono
chr9:90328513-90328713	Mono
chr19:8549354-8549554	Mono
chr9:132106237-132106437	Mono
chr10:123469300-123469500	Mono
chr15:51869241-51869441	Mono
chr17:80237066-80237266	Mono
chr19:8749896-8750096	Mono
chr20:30743015-30743215	Mono
chr9:27335160-27335360	Mono
chr3:52209052-52209252	Mono
chr10:91396957-91397157	Mono
chr5:134476827-134477027	Mono
chr9:130681748-130681948	Mono
chr11:66738369-66738569	Mono
chr12:124426121-124426321	Mono
chr3:121842718-121842918	Mono
chr13:31288865-31289065	Mono
chr19:8632714-8632914	Mono
chr12:106639979-106640179	Mono
chr9:35538796-35538996	Mono
chr17:54993404-54993604	Mono
chr5:171788678-171788878	Mono
chr13:22008755-22008955	Mono
chr11:48029314-48029514	Mono
chr20:1801389-1801589	Mono
chr10:90995252-90995452	Mono
chr10:97515322-97515522	Mono
chr6:14921502-14921702	Mono
chr14:99423652-99423852	Mono
chr20:45772430-45772630	Mono
chr19:35938560-35938760	Mono
chr19:47893216-47893416	Mono
chr9:110739115-110739315	Mono
chr4:40814020-40814220	Mono
chr2:39059328-39059528	Mono
chr19:14618717-14618917	Mono
chr9:88984151-88984351	Mono
chr1:40006486-40006686	Mono
chr3:171654312-171654512	Mono
chr13:110042290-110042490	Mono
chr22:37707289-37707489	Mono
chr14:92713791-92713991	Mono
chr11:66845890-66846090	Mono
chr19:17218741-17218941	Mono
chr2:219246908-219247108	Mono
chr11:117860529-117860729	Mono
chr5:164441517-164441717	Mono
chr12:132345514-132345714	Mono
chr3:128710312-128710512	Mono
chr12:6658285-6658485	Mono
chr2:102657903-102658103	Mono
chr19:52288305-52288505	Mono
chr2:219242865-219243065	Mono
chr2:230147841-230148041	Mono
chr11:71708063-71708263	Mono
chr16:17157246-17157446	Mono
chr15:39627153-39627353	Mono
chr10:98140740-98140940	Mono
chr2:166949578-166949778	Mono
chr17:66599276-66599476	Mono
chr12:51635938-51636138	Mono
chr8:128439216-128439416	Mono
chr2:240876615-240876815	Mono
chr12:121714915-121715115	Mono
chr21:16596785-16596985	Mono
chr3:46741439-46741639	Mono
chr5:149868168-149868368	Mono
chr20:23116421-23116621	Mono
chr3:127018247-127018447	Mono
chr7:75505793-75505993	Mono
chr9:97414305-97414505	Mono
chr1:20915324-20915524	Mono
chr14:88512147-88512347	Mono
chr8:67699813-67700013	Mono
chr10:81953550-81953750	Mono
chr11:1781803-1782003	Mono
chr2:119731731-119731931	Mono
chr6:163775215-163775415	Mono
chr14:69399509-69399709	Mono
chr4:40603065-40603265	Mono
chr2:240917927-240918127	Mono
chr10:125797467-125797667	Mono
chr21:34383835-34384035	Mono
chrX:14838010-14838210	Mono
chr6:12208552-12208752	Mono
chr19:47818651-47818851	Mono
chr10:99449282-99449482	Mono
chr12:124866219-124866419	Mono
chr20:57266852-57267052	Mono
chr5:171558331-171558531	Mono
chr19:39889049-39889249	Mono
chr20:2269641-2269841	Mono
chr15:99442928-99443128	Mono
chr1:2082775-2082975	Mono
chr17:8321144-8321344	Mono
chr9:137264803-137265003	Mono
chr20:38952257-38952457	Mono
chr3:46152095-46152295	Mono
chr14:23547975-23548175	Mono
chr2:237657147-237657347	Mono
chr7:98846180-98846380	Mono
chr3:36536297-36536497	Mono
chr5:149318670-149318870	Mono
chr17:7972591-7972791	Mono
chr17:76858474-76858674	Mono
chr19:55412583-55412783	Mono
chr17:14641200-14641400	Mono
chr7:139471282-139471482	Mono
chr4:7649982-7650182	Mono
chr2:143631886-143632086	Mono
chr7:151617662-151617862	Mono
chr20:30656716-30656916	Mono
chr12:124656216-124656416	Mono
chr17:62409351-62409551	Mono
chr9:97405513-97405713	Mono
chr12:125110881-125111081	Mono
chr9:130324160-130324360	Mono
chr10:99113830-99114030	Mono
chr9:137263636-137263836	Mono
chr2:101796487-101796687	Mono
chr10:76952012-76952212	Mono
chr20:48900493-48900693	Mono
chr17:8825831-8826031	Mono
chr11:75482741-75482941	Mono
chr17:80180812-80181012	Mono
chr19:54828429-54828629	Mono
chr1:247609287-247609487	Mono
chr11:67050898-67051098	Mono
chr2:47299196-47299396	Mono
chr15:70800370-70800570	Mono
chr20:46160285-46160485	Mono
chr3:50664912-50665112	Mono
chr9:95872131-95872331	Mono
chr19:44178391-44178591	Mono
chr1:110363871-110364071	Mono
chr4:190487486-190487686	Mono
chr4:681256-681456	Mono
chr1:161053333-161053533	Mono
chr1:110364868-110365068	Mono
chr1:209830561-209830761	Mono
chr5:55455446-55455646	Mono
chr20:2191875-2192075	Mono
chr14:92958656-92958856	Mono
chr20:38950465-38950665	Mono
chr3:48596205-48596405	Mono
chrX:47439028-47439228	Mono
chr21:42738619-42738819	Mono
chr1:36669263-36669463	Mono
chr8:129054520-129054720	Mono
chr2:237696657-237696857	Mono
chr10:73577708-73577908	Mono
chr15:51878263-51878463	Mono
chr8:18985724-18985924	Mono
chr3:46152671-46152871	Mono
chr20:39190822-39191022	Mono
chr9:89381859-89382059	Mono
chr15:42222639-42222839	Mono
chr1:117080146-117080346	Mono
chr9:134525812-134526012	Mono
chr9:75835279-75835479	Mono
chr3:30620166-30620366	Mono
chr7:105985465-105985665	Mono
chr14:92853101-92853301	Mono
chr20:38955526-38955726	Mono
chr15:93779402-93779602	Mono
chr13:31359374-31359574	Mono
chr9:136721297-136721497	Mono
chr9:132524926-132525126	Mono
chr2:237620155-237620355	Mono
chr17:75096205-75096405	Mono
chr1:183333223-183333423	Mono
chr1:31989456-31989656	Mono
chr20:46369542-46369742	Mono
chr5:139701456-139701656	Mono
chr17:76538003-76538203	Mono
chr15:90364547-90364747	Mono
chr12:110266024-110266224	Mono
chr20:48891500-48891700	Mono
chr3:45175343-45175543	Mono
chr20:1924424-1924624	Mono
chr12:113478575-113478775	Mono
chr5:169734704-169734904	Mono
chr20:2273518-2273718	Mono
chr22:45820193-45820393	Mono
chr16:4531648-4531848	CD4
chr16:78929610-78929810	CD4
chrX:123859431-123859631	CD4
chr3:4890241-4890441	CD4
chr2:205813165-205813365	CD4
chr6:167401581-167401781	CD4
chr4:120187348-120187548	CD4
chr2:12436152-12436352	CD4
chr3:150455117-150455317	CD4
chr12:110419231-110419431	CD4
chr7:36248815-36249015	CD4
chr13:50789641-50789841	CD4
chr5:52385392-52385592	CD4
chr13:76331569-76331769	CD4
chr4:154126262-154126462	CD4
chr2:84806890-84807090	CD4
chr5:55995482-55995682	CD4
chr1:121289228-121289428	CD4
chr5:158430674-158430874	CD4
chr3:186965063-186965263	CD4
chr18:67633038-67633238	CD4
chr6:16435071-16435271	CD4
chr5:135249571-135249771	CD4
chr5:58230264-58230464	CD4
chr18:43809158-43809358	CD4
chr6:52078042-52078242	CD4
chr3:33104510-33104710	CD4
chr2:198734373-198734573	CD4
chr6:136223316-136223516	CD4
chr17:4238203-4238403	CD4
chr7:150222845-150223045	CD4
chr20:51590308-51590508	CD4
chr4:81075455-81075655	CD4
chrX:45656784-45656984	CD4
chr6:156718049-156718249	CD4
chr13:26462483-26462683	CD4
chr5:128112838-128113038	CD4
chr12:4040456-4040656	CD4
chr6:130391960-130392160	CD4
chr15:91083117-91083317	CD4
chr17:14055350-14055550	CD4
chr11:95358561-95358761	CD4
chr6:142882832-142883032	CD4
chr6:139579884-139580084	CD4
chr22:40302499-40302699	CD4
chr10:8872931-8873131	CD4
chr11:47140569-47140769	CD4
chr12:93130480-93130680	CD4
chr1:21607655-21607855	CD4
chr2:61036753-61036953	CD4
chr6:149675237-149675437	CD4
chr4:143621755-143621955	CD4
chr21:15954371-15954571	CD4
chr3:60059304-60059504	CD4
chr5:138779596-138779796	CD4
chr7:30290086-30290286	CD4
chr12:28370859-28371059	CD4
chr7:126962514-126962714	CD4
chr2:171940711-171940911	CD4
chr3:67997032-67997232	CD4
chr5:55773582-55773782	CD4
chr1:214819165-214819365	CD4
chr8:105743625-105743825	CD4
chr11:95062878-95063078	CD4
chr6:143819683-143819883	CD4
chrX:128960158-128960358	CD4
chr6:36474027-36474227	CD4
chr9:75073497-75073697	CD4
chr12:51596606-51596806	CD4
chr17:49617648-49617848	CD4
chr12:92168223-92168423	CD4
chr2:204594986-204595186	CD4
chr5:107647428-107647628	CD4
chr1:198600125-198600325	CD4
chr3:178755286-178755486	CD4
chr12:104892184-104892384	CD4
chr2:231783990-231784190	CD4
chr8:2140687-2140887	CD4
chr11:60748546-60748746	CD4
chr18:71775776-71775976	CD4
chr3:172247925-172248125	CD4
chr12:3856786-3856986	CD4
chr3:18684971-18685171	CD4
chr4:70535980-70536180	CD4
chr18:48435722-48435922	CD4
chr1:185147784-185147984	CD4
chr5:167579755-167579955	CD4
chr2:70867110-70867310	CD4
chr6:480694-480894	CD4
chr12:12614481-12614681	CD4
chr8:54756994-54757194	CD4
chr20:51595442-51595642	CD4
chr22:24696629-24696829	CD4
chr21:30806496-30806696	CD4
chr12:3980646-3980846	CD4
chrX:55361744-55361944	CD4
chr11:89935606-89935806	CD4
chr2:198819134-198819334	CD4
chr10:3985895-3986095	CD4
chr13:49347098-49347298	CD4
chr1:76764675-76764875	CD4
chr9:4555347-4555547	CD4
chrX:57316280-57316480	CD4
chr3:101942092-101942292	CD4
chr1:174844382-174844582	CD4
chr17:53194068-53194268	CD4
chr18:8045922-8046122	CD4
chr5:126187229-126187429	CD4
chr11:89019917-89020117	CD4
chr7:50713846-50714046	CD4
chr4:140235313-140235513	CD4
chr21:46003725-46003925	CD4
chr3:171018466-171018666	CD4
chrX:78616794-78616994	CD4
chr18:21500146-21500346	CD4
chr11:60816602-60816802	CD4
chr19:34759865-34760065	CD4
chr11:60751711-60751911	CD4
chr19:15954147-15954347	CD4
chr7:116708686-116708886	CD4
chr18:77164549-77164749	CD4
chr3:18710936-18711136	CD4
chr3:56892467-56892667	CD4
chr10:63797730-63797930	CD4
chrX:123970712-123970912	CD4
chrX:123860223-123860423	CD4
chr16:9013763-9013963	CD4
chr4:109280584-109280784	CD4
chr8:19315774-19315974	CD4
chr5:55934843-55935043	CD4
chr6:111907855-111908055	CD4
chr8:2151480-2151680	CD4
chr15:91863421-91863621	CD4
chr16:11886485-11886685	CD4
chr8:95021363-95021563	CD4
chr4:83057698-83057898	CD4
chr21:32553829-32554029	CD4
chr5:55360085-55360285	CD4
chr1:223688920-223689120	CD4
chr2:64430371-64430571	CD4
chr2:136717891-136718091	CD4
chr10:99897884-99898084	CD4
chr8:19573731-19573931	CD4
chr10:27286644-27286844	CD4
chr1:214050042-214050242	CD4
chr11:73943487-73943687	CD4
chr4:143477231-143477431	CD4
chr6:11723580-11723780	CD4
chr1:182016019-182016219	CD4
chr7:17442443-17442643	CD4
chr16:68460111-68460311	CD4
chr3:33037655-33037855	CD4
chr4:88025004-88025204	CD4
chr5:52191822-52192022	CD4
chr5:74373926-74374126	CD4
chr16:1014732-1014932	CD4
chr11:13280997-13281197	CD4
chr6:479141-479341	CD4
chr10:27324131-27324331	CD4
chr10:95586913-95587113	CD4
chr8:129402494-129402694	CD4
chr10:14696205-14696405	CD4
chrX:47851293-47851493	CD4
chr6:99385769-99385969	CD4
chr14:59038840-59039040	CD4
chr12:95381640-95381840	CD4
chr1:243343088-243343288	CD4
chr14:71359911-71360111	CD4
chr1:54452194-54452394	CD4
chr8:100716326-100716526	CD4
chr4:186175692-186175892	CD4
chr7:66324240-66324440	CD4
chr17:49505311-49505511	CD4
chr3:187488068-187488268	CD4
chr18:13378221-13378421	CD4
chr13:100005304-100005504	CD4
chr13:42114386-42114586	CD4
chr2:134942926-134943126	CD4
chr8:42038799-42038999	CD4
chrX:135741339-135741539	CD4
chr12:120479183-120479383	CD4
chr1:150083808-150084008	CD4
chr6:138057626-138057826	CD4
chr18:13276671-13276871	CD4
chr20:21541072-21541272	CD4
chr15:60995802-60996002	CD4
chr2:204869792-204869992	CD4
chr13:44058618-44058818	CD4
chr20:43543244-43543444	CD4
chr6:82437780-82437980	CD4
chr1:214689343-214689543	CD4
chr2:102193613-102193813	CD4
chr5:55977224-55977424	CD4
chr9:123635821-123636021	CD4
chr3:45250154-45250354	CD4
chr5:79534050-79534250	CD4
chr2:204566711-204566911	CD4
chr14:104543165-104543365	CD4
chr1:35965400-35965600	CD4
chr4:25953262-25953462	CD4
chr14:67534219-67534419	CD4
chr11:129712116-129712316	CD4
chr1:185540076-185540276	CD4
chr3:33102168-33102368	CD4
chr19:56636104-56636304	CD4
chr13:109062194-109062394	CD4
chr18:56364485-56364685	CD4
chr8:28180128-28180328	CD4
chr18:2644653-2644853	CD4
chrX:9304655-9304855	CD4
chr11:6716715-6716915	CD4
chr17:78621743-78621943	CD4
chr7:134571399-134571599	CD4
chr3:42977118-42977318	CD4
chr7:149553769-149553969	CD4
chr2:208371853-208372053	CD4
chr10:90668075-90668275	CD4
chr8:100714722-100714922	CD4
chr5:167810217-167810417	CD4
chr12:123214885-123215085	CD4
chr3:68071382-68071582	CD4
chrX:39186609-39186809	CD4
chr12:28024183-28024383	CD4
chr16:57928742-57928942	CD4
chr2:204888142-204888342	CD4
chr15:44847226-44847426	CD4
chr6:3371883-3372083	CD4
chr1:154413824-154414024	CD4
chr15:90605558-90605758	CD4
chr2:101557796-101557996	CD4
chr9:130904446-130904646	CD4
chr2:201244945-201245145	CD4
chr10:33422318-33422518	CD4
chr20:51600822-51601022	CD4
chr1:229462474-229462674	CD4
chr2:228691019-228691219	CD4
chr2:148065575-148065775	CD4
chr3:108545600-108545800	CD4
chr5:141467920-141468120	CD4
chr17:64281437-64281637	CD4
chr2:12798585-12798785	CD4
chr12:113346868-113347068	CD4
chr10:50707501-50707701	CD4
chr13:75870277-75870477	CD4
chr2:205867188-205867388	CD4
chr5:114715407-114715607	CD4
chr1:209883526-209883726	CD4
chr12:9763309-9763509	CD4
chr21:32567917-32568117	CD4
chr8:82099178-82099378	CD4
chr3:33002777-33002977	CD4
chr9:133563580-133563780	CD4
chr10:69513377-69513577	CD4
chr1:150048278-150048478	CD4
chr17:63543510-63543710	CD4
chr20:19949213-19949413	CD4
chr2:204719027-204719227	CD4
chr12:110959229-110959429	CD4
chr17:57228389-57228589	CD4
chr6:143117275-143117475	CD4
chr2:9876237-9876437	CD4
chr13:74435370-74435570	CD4
chr1:12445151-12445351	CD4
chr10:77899344-77899544	CD4
chr17:17080564-17080764	CD4
chr3:43079592-43079792	CD4
chr14:98644055-98644255	CD4
chr1:231787475-231787675	CD4
chr9:114629321-114629521	CD4
chr10:32587617-32587817	CD4
chr6:143870811-143871011	CD4
chr13:39142609-39142809	CD4
chr2:55124988-55125188	CD4
chr3:71759234-71759434	CD4
chr13:109064124-109064324	CD4
chr1:94321733-94321933	CD4
chrX:42390803-42391003	CD4
chr17:58419865-58420065	CD4
chrX:46179909-46180109	CD4
chr3:124721304-124721504	CD4
chr11:76271326-76271526	CD4
chr6:161471409-161471609	CD4
chr18:21571059-21571259	CD4
chr3:191097421-191097621	CD4
chr1:240851161-240851361	CD4
chr3:33047602-33047802	CD4
chr1:171390006-171390206	CD4
chr10:32441745-32441945	CD4
chr6:16433955-16434155	CD4
chr5:55393993-55394193	CD4
chr19:14445661-14445861	CD4
chr20:346760-346960	CD4
chr16:78991287-78991487	CD4
chr2:158640842-158641042	CD4
chr2:198733009-198733209	CD4
chr1:198928271-198928471	CD4
chr15:61191583-61191783	CD4
chr2:204814903-204815103	CD4
chr10:22060261-22060461	CD4
chr6:155474580-155474780	CD4
chr10:25140632-25140832	CD4
chr12:102453194-102453394	CD4
chr3:97748166-97748366	CD4
chr5:52376234-52376434	CD4
chr2:204615397-204615597	CD4
chr12:93841504-93841704	CD4
chr17:71824175-71824375	CD4
chr12:9193258-9193458	CD4
chr1:239665111-239665311	CD4
chr16:79330425-79330625	CD4
chr6:143094550-143094750	CD4
chr2:136849544-136849744	CD4
chr10:69776406-69776606	CD4
chr6:13935776-13935976	CD4
chr2:64427328-64427528	CD4
chr5:133615445-133615645	CD4
chr5:37110373-37110573	CD4
chr12:6902440-6902640	CD4
chr7:8183759-8183959	CD4
chr12:22749263-22749463	CD4
chr15:28382538-28382738	CD4
chr5:56620188-56620388	CD4
chr3:142755542-142755742	CD4
chr12:12655820-12656020	CD4
chr7:28214138-28214338	CD4
chr2:204815662-204815862	CD4
chr6:167366219-167366419	CD4
chr18:3356594-3356794	CD4
chr13:75959555-75959755	CD4
chr2:147794710-147794910	CD4
chr3:125753527-125753727	CD4
chr2:12402770-12402970	CD4
chr21:32559377-32559577	CD4
chr18:11580809-11581009	CD4
chr16:11058807-11059007	CD4
chr1:64116926-64117126	CD4
chr7:51188918-51189118	CD4
chr18:11577756-11577956	CD4
chr13:24293258-24293458	CD4
chr5:55273968-55274168	CD4
chr5:75767248-75767448	CD4
chr2:190439963-190440163	CD4
chr1:87870085-87870285	CD4
chr18:59967674-59967874	CD4
chr2:159333775-159333975	CD4
chr10:73881977-73882177	CD4
chr1:11351741-11351941	CD4
chr3:158440003-158440203	CD4
chr15:28397075-28397275	CD4
chr1:77769211-77769411	CD4
chr1:172401154-172401354	CD4
chr2:148089585-148089785	CD4
chr14:75994265-75994465	CD4
chr2:28211692-28211892	CD4
chr7:17202571-17202771	CD4
chr2:12957122-12957322	CD4
chr7:37399584-37399784	CD4
chr2:102210877-102211077	CD4
chr4:83045219-83045419	CD4
chr11:88158167-88158367	CD4
chr10:119586356-119586556	CD4
chr15:61080208-61080408	CD4
chr5:55517583-55517783	CD4
chr9:127691876-127692076	CD4
chr10:30337166-30337366	CD4
chr14:98475190-98475390	CD4
chr9:72054698-72054898	CD4
chr10:120423227-120423427	CD4
chr15:60093657-60093857	CD4
chr18:5142850-5143050	CD4
chr17:53150383-53150583	CD4
chr8:1422720-1422920	CD4
chr4:89861766-89861966	CD4
chr19:34297456-34297656	CD4
chr16:78871015-78871215	CD4
chr10:112615808-112616008	CD4
chr17:60242499-60242699	CD4
chr6:3371000-3371200	CD4
chr12:68185974-68186174	CD4
chr18:13435668-13435868	CD4
chr8:142083226-142083426	CD4
chr2:148178693-148178893	CD4
chr15:86336399-86336599	CD4
chr5:173858019-173858219	CD4
chr1:179801223-179801423	CD4
chr10:104370176-104370376	CD4
chr11:102344281-102344481	CD4
chr1:223504785-223504985	CD4
chr3:60060711-60060911	CD4
chr1:149937509-149937709	CD4
chr13:99958530-99958730	CD4
chr8:133932220-133932420	CD4
chr2:201379980-201380180	CD4
chr1:228585183-228585383	CD4
chr21:32533581-32533781	CD4
chr4:118886941-118887141	CD4
chr11:117150790-117150990	CD4
chr8:8717821-8718021	CD4
chr12:75654218-75654418	CD4
chr15:60997014-60997214	CD4
chr1:100889607-100889807	CD4
chr1:83809389-83809589	CD4
chr20:51620459-51620659	CD4
chr3:122207531-122207731	CD4
chr6:128295294-128295494	CD4
chr2:12027086-12027286	CD4
chr17:74060096-74060296	CD4
chr8:61780808-61781008	CD4
chr20:31965228-31965428	CD4
chr20:32266655-32266855	CD4
chr9:90324043-90324243	CD4
chr7:1086450-1086650	CD4
chr6:20380273-20380473	CD4
chr5:96886598-96886798	CD4
chr5:141179162-141179362	CD4
chr9:87366933-87367133	CD4
chr1:171389476-171389676	CD4
chr2:148055490-148055690	CD4
chr2:204887521-204887721	CD4
chr4:7772920-7773120	CD4
chr1:213843770-213843970	CD4
chr4:87651515-87651715	CD4
chr22:30740539-30740739	CD4
chr5:74371488-74371688	CD4
chr6:143418433-143418633	CD4
chr3:33002055-33002255	CD4
